block,range_m,radial_velocity_mps,angle_deg,doa_cluster_id,n_angle_bins
774,18.3515625,0.36781200150655796,-17.0,0.0,3.0
775,18.408203125,0.3966600016247194,-17.5,-1.0,2.0
776,18.502604166666668,0.5769600023632282,-18.0,0.0,3.0
777,18.69140625,0.43272000177242115,-18.0,0.0,3.0
778,18.47900390625,0.45976500188319747,-18.5,-1.0,2.0
779,18.69140625,0.6490800026586316,-19.0,-1.0,1.0
780,18.408203125,0.5409000022155265,-18.0,0.0,3.0
781,18.69140625,0.6490800026586317,-19.0,0.0,3.0
782,18.382457386363637,0.2753672738551771,-19.0,0.0,3.0
782,18.382457386363637,0.2753672738551771,30.0,1.0,3.0
783,18.69140625,0.4327200017724212,-19.5,-1.0,2.0
783,18.69140625,0.4327200017724212,29.0,0.0,3.0
784,18.69140625,0.40181143021724824,-20.0,0.0,3.0
785,18.974609375,0.4327200017724211,27.0,-1.0,1.0
785,18.974609375,0.4327200017724211,-20.0,0.0,3.0
786,18.69140625,0.15145200062034742,-20.0,0.0,3.0
786,18.69140625,0.15145200062034742,26.0,1.0,3.0
787,18.69140625,0.36781200150655796,-21.0,0.0,3.0
788,18.69140625,-7.93016446160826e-18,-21.0,0.0,3.0
789,18.69140625,0.48681000199397384,-21.0,0.0,3.0
790,18.69140625,0.29749500121853956,-21.0,0.0,3.0
791,18.90380859375,0.7572600031017369,-22.0,0.0,3.0
792,18.90380859375,0.6490800026586317,-22.0,0.0,3.0
793,18.69140625,0.389448001595179,-22.0,0.0,3.0
794,18.69140625,0.5409000022155265,-23.0,0.0,3.0
795,18.69140625,0.6490800026586316,-22.0,0.0,3.0
796,18.69140625,0.6058080024813897,-23.0,0.0,3.0
797,19.03125,0.5192640021269054,-23.0,0.0,3.0
798,18.69140625,0.5409000022155265,-24.0,0.0,3.0
799,18.69140625,0.8654400035448423,-24.0,0.0,3.0
800,19.2578125,0.7692800031509708,-24.0,0.0,3.0
801,19.03125,0.5192640021269054,-24.0,0.0,3.0
802,18.69140625,0.6490800026586317,-24.0,0.0,3.0
803,18.90380859375,0.45976500188319747,-24.5,0.0,4.0
804,19.176897321428573,0.4636285733275941,-25.0,0.0,3.0
805,19.176897321428573,0.6181714311034588,-25.0,0.0,3.0
806,19.03125,0.5192640021269054,-25.0,0.0,3.0
807,19.541015625,0.6490800026586317,-25.0,0.0,3.0
808,19.176897321428573,0.6181714311034588,-25.5,0.0,4.0
809,19.176897321428573,0.43272000177242115,-25.5,0.0,4.0
810,19.03125,0.5192640021269054,-25.5,0.0,4.0
811,19.541015625,0.9375600038402458,-26.0,0.0,3.0
812,19.176897321428573,0.4636285733275941,-26.0,0.0,3.0
813,19.03125,0.6490800026586317,-26.0,0.0,3.0
814,19.9658203125,0.6490800026586317,28.0,-1.0,1.0
814,19.9658203125,0.6490800026586317,-26.0,0.0,3.0
815,19.2578125,0.745240003052503,-26.5,0.0,4.0
816,19.541015625,0.9736200039879477,-27.0,0.0,3.0
817,19.541015625,0.7933200032494389,-27.0,0.0,3.0
